A127 006 KOLAM 42.617222 70.427778
A127 007 ADESA 42.161111 69.815000
A127 008 BAMUT 41.855833 69.412500
A127 009 DODUR 41.383333 68.800000
A127 010 OGRIP 40.915000 68.083333
A127 011 TADEN 40.560000 66.910000
A127 012 REDPO 40.231667 65.866667
A127 013 BUPOR 39.775000 64.483333
A13 001 WG 49.899167 -97.349167
A13 002 QD 53.978519 -101.080881
A13 003 VC 55.086011 -105.318928
A131 001 FORMA 50.355000 35.698333
A131 002 BODRO 50.533056 35.764722
A131 003 LEMBO 50.789722 35.871389
A131 004 LULED 51.184722 36.043056
A131 005 KUTEB 51.751389 36.294722
A131 006 ULNER 52.431389 36.188056
A131 007 TALID 52.574722 36.164722
A131 008 KOREB 52.983056 36.098056
A131 009 RIMAK 53.428056 35.856389
A131 010 ARLAB 53.609444 35.774444
A131 011 AGNIN 53.799167 35.688056
A131 012 ERUNA 54.192500 36.083611
A131 013 NELEP 54.348889 36.243333
A131 014 SUGIR 54.733611 36.642500
A137 001 ROLKA 50.404167 23.825556
A137 002 DORER 50.465833 27.207778
A137 003 LAPVA 50.456389 28.692500
A137 004 KEDUB 50.401667 30.451667
A137 005 BRP 50.285694 30.900972
A137 006 GOTAP 50.255000 31.820000
A137 007 LULAP 50.255278 32.353056
A137 008 RS 50.212778 33.885278
A137 009 OKSAR 50.083056 34.633889
A137 010 SUTOR 49.917222 35.545278
A137 011 KHR 49.928917 36.290444
A137 012 GOBUN 50.301667 37.640000
A14 001 FO 54.674881 -101.669569
A14 002 VC 55.086011 -105.318928
A14 003 YL 56.830833 -101.070278
A14 004 KRK 39.443858 20.072775
A14 005 MALED 39.220833 20.303333
A14 006 NIDRI 39.055833 20.473056
A14 007 ROTSA 38.874444 20.653889
A14 008 SOTEG 38.594167 20.941389
A14 009 ARA 38.158983 21.429403
A14 010 TRL 37.403764 22.340281
A14 011 EKTOS 37.123611 23.291944
A14 012 ALANI 36.911111 23.991667
A14 013 MIL 36.747508 24.519456
A14 014 ALIKI 35.925000 25.348889
A14 015 XAVIS 35.694722 25.576944
A14 016 SIT 35.068422 26.189064
A14 017 GUDIS 34.535556 27.766111
A14 018 KAVOS 33.733333 30.000000
A14 019 EVORA 33.400000 30.950000
A14 020 KAROL 32.866667 32.483333
A14 021 GITLA 32.335000 34.055278
A142 001 MIMKO 49.040833 31.209444
A142 002 EKTIN 48.533333 32.283333
A142 003 GODOD 48.357778 32.673056
A142 004 KUROR 48.191667 32.966667
A142 005 KVR 48.051000 33.212139
A142 006 TOKSA 47.698333 33.261667
A142 007 KH 46.807500 33.495833
A142 008 ROLOP 47.351667 34.745833
A145 001 LORNO 37.400000 19.000000
A145 002 RESPA 37.413611 20.957778
A145 003 BERAP 37.411111 21.630556
A145 004 ANEPI 37.406389 22.195000
A145 005 TRL 37.403764 22.340281
A15 001 BANNE 54.099167 -130.637778
A15 002 TDGNY 54.612958 -131.142433
A15 003 HWTCC 54.697750 -131.227167
A15 004 ICK 55.070881 -131.605008
A15 005 SQM 56.464581 -133.097375
A15 006 WUBDO 57.105222 -133.618931
A15 007 RADKY 58.133442 -134.498758
A15 008 CGL 58.359325 -134.699450
A15 009 HNS 59.212092 -135.430856
A15 010 MAGNM 59.639222 -136.095611
A15 011 YXQ 62.408772 -140.861186
A15 012 DUVOT 62.485631 -141.000000
A15 013 AES 62.949269 -141.909781
A15 014 DJN 64.023456 -145.686828
A16 001 WC 49.003231 -122.750397
A16 002 AP 48.873875 -123.290003
A16 003 YCD 49.127900 -123.871650
A16 004 KERGI 49.463333 -124.168333
A16 005 YPW 49.836667 -124.501389
A16 006 QQ 49.754000 -124.958097
A16 007 VADEN 42.065556 27.216111
A16 008 FENER 41.286389 28.357778
A16 009 IST 40.961472 28.810694
A16 010 YAA 40.475000 29.207500
A16 011 DEKEK 40.334344 29.323161
A16 012 ELVON 40.193056 29.438889
A16 013 SOMGU 39.553333 29.955556
A16 014 KARGI 39.429167 30.054444
A16 015 KFK 38.804139 30.546833
A16 016 LEMDA 37.982222 30.656944
A16 017 EKSEN 37.890556 30.670278
A16 018 ELMAS 37.583333 30.708333
A16 019 KUMRU 37.415556 30.732778
A16 020 AYT 36.920806 30.794472
A16 021 DERYA 36.415556 30.811944
A16 022 TOMBI 36.040556 30.824444
A16 023 DASNI 35.616667 30.850000
A16 024 PEDER 35.178056 30.864722
A16 025 MAROS 34.616667 30.883333
A16 026 KOSEG 34.143333 30.906667
A16 027 EVORA 33.400000 30.950000
A16 028 RASDA 33.100000 30.950000
A16 029 MELDO 32.033611 31.068333
A16 030 BLT 31.528889 31.122500
A16 031 DEGDI 31.241389 31.176389
A16 032 CVO 30.092306 31.388417
A17 001 CUN 64.838583 -147.495078
A17 002 CQR 67.502386 -148.469394
A17 003 PVQ 70.222656 -148.416214
A17 004 YE 58.795833 -122.722500
