6  37.97666667  069.80333333 02150 10810 010 303016.187 ICG  UTDK 01  GS
6  40.21483611  069.68400000 01450 11150 010 300082.273 IHD  UTDL 08  GS
6  40.21753889  069.70879444 01450 10990 010 267262.268 IHV  UTDL 26  GS
6  40.72048333  072.28094444 01543 11050 010 300045.580 IAN  UTFA 04  GS
6  40.36906389  071.74696944 01924 10970 010 300183.252 IZU  UTFF 18  GS
6  40.97955000  071.57193056 01705 11010 010 300288.648 ISA  UTFN 28  GS
6  42.47902778  059.62769444 00250 11030 010 300334.656 IZR  UTNN 33  GS
6  41.57538889  060.65402778 00322 10950 010 300319.618 INU  UTNU 31  GS
6  40.11275556  065.15243056 01142 10930 010 300077.332 IHG  UTSA 07  GS
6  40.11957222  065.19089167 01142 10870 010 300257.413 INL  UTSA 25  GS
6  39.76452778  064.48166667 00751 11030 010 300010.149 IUH  UTSB 01  GS
6  38.81108333  065.76777778 01232 10910 010 300164.006 IJP  UTSK 16  GS
6  39.70061389  066.96926111 02211 10950 010 300095.770 IMZ  UTSS 09  GS
6  39.69861667  066.99508333 02234 11070 010 300275.716 ISD  UTSS 27  GS
6  37.28836944  067.32180278 01028 11030 010 300254.149 INO  UTST 25  GS
6  41.25550000  069.26413889 01387 11050 010 300081.653 ING  UTTT 08L GS
6  41.25366667  069.26411111 01385 11170 010 300081.649 IZW  UTTT 08R GS
6  41.25905556  069.29608333 01414 10850 010 300261.679 IFD  UTTT 26R GS
6  54.54313889  036.38030556 00666 11170 010 300324.133 IFR  UUBC 31  GS
6  56.93694444  040.94430556 00410 11030 010 300301.312 IDD  UUBI 29  GS
6  53.20588889  034.17569444 00666 10990 010 267351.822 INU  UUBP 34  GS
6  55.53752778  038.17680556 00404 11090 010 300311.626 IRT  UUBW 30  GS
6  55.42280556  037.91644444 00594 10850 010 300145.626 IDW  UUDD 14  GS
6  55.41777778  037.87305556 00594 11010 010 300145.646 IDM  UUDD 14R GS
6  55.39944444  037.94461111 00594 11190 010 300325.716 IDE  UUDD 32  GS
6  55.39666667  037.89805556 00594 10930 010 300325.671 IDO  UUDD 32L GS
6  57.56644444  040.17458333 00305 11050 010 300243.402 IRG  UUDL 23  GS
6  55.96900000  037.39066667 00630 10810 010 298075.008 IMR  UUEE 06C GS
6  55.98280556  037.33363889 00630 10875 010 298074.975 IMA  UUEE 06L GS
6  55.96638889  037.39102778 00630 10910 010 298075.008 INL  UUEE 06R GS
6  55.97616667  037.43869444 00630 11130 010 298255.112 IAD  UUEE 24C GS
6  55.97352778  037.43891667 00630 11050 010 298255.086 IBW  UUEE 24L GS
6  55.98872222  037.37330556 00630 10935 010 298255.036 IBR  UUEE 24R GS
6  55.50666667  037.51388889 00563 10830 010 317264.708 IPS  UUMO 26  GS
6  50.64147222  036.60219444 00735 11050 010 280297.353 IBX  UUOB 29  GS
6  51.65830556  039.26513889 00359 10990 010 300217.367 IZF  UUOD 21  GS
6  51.81050000  039.24077778 00515 11190 010 300310.922 IAP  UUOO 30  GS
6  55.58936111  037.25741667 00686 11170 010 300023.329 IWM  UUWW 01  GS
6  55.58641667  037.24361111 00686 10890 010 300068.277 IGT  UUWW 06  GS
6  55.60991667  037.27327778 00686 11150 010 300203.345 ITA  UUWW 19  GS
6  55.59594444  037.28602778 00686 11110 010 300248.317 IOB  UUWW 24  GS
6  63.57558333  053.81322222 00482 11010 010 300195.401 IDP  UUYH 18  GS
6  63.55825000  053.79586111 00482 10970 010 300015.419 IBF  UUYH 36  GS
6  66.01325000  057.36122222 00262 10870 010 300156.788 IUL  UUYS 13  GS
6  61.65425000  050.85488889 00338 11170 010 300201.753 ISR  UUYY 18  GS
6  61.63952778  050.83597222 00338 10830 010 300021.728 IPW  UUYY 36  GS
6  56.23838889  043.79108333 00295 10810 010 300191.501 IUV  UWGG 18L GS
6  56.23947222  043.78391667 00259 10990 010 300191.527 IST  UWGG 18R GS
6  56.22000000  043.77677778 00259 10950 010 300011.517 ING  UWGG 36L GS
6  56.21777778  043.78355556 00295 11050 010 300011.497 IBO  UWGG 36R GS
6  54.64686111  052.80705556 00991 11090 010 300203.529 ILB  UWKB 19  GS
6  55.61472222  049.25355556 00410 11050 010 300124.472 IAM  UWKD 11  GS
6  55.59869444  049.29480556 00410 11170 010 300304.247 IBL  UWKD 29  GS
6  55.57119444  052.10163889 00643 10990 010 267226.959 INK  UWKE 21  GS
6  56.08897222  047.33255556 00560 11030 010 300071.783 ILA  UWKS 06  GS
6  56.09416667  047.36108333 00522 10830 010 300251.821 ICR  UWKS 24  GS
6  54.26269444  048.21538889 00449 11030 010 300032.090 IMR  UWLL 02  GS
6  54.28022222  048.23908333 00449 11130 010 300212.110 ILS  UWLL 20  GS
6  54.38522222  048.78350000 00253 11010 010 267031.155 IUL  UWLW 02  GS
6  54.41847222  048.81805556 00253 11010 010 267211.201 IWN  UWLW 20  GS
6  51.79711111  055.44280556 00387 10990 010 267089.849 IWP  UWOO 08  GS
6  51.79741667  055.47000000 00387 10930 010 267269.915 ILM  UWOO 26  GS
6  51.07347222  058.61338889 00909 10810 010 267256.656 IOR  UWOR 25  GS
6  53.11222222  045.00977778 00604 11110 010 267116.184 IRN  UWPP 11  GS
6  53.10391667  045.03902778 00604 10870 010 300296.203 IWH  UWPP 29  GS
6  54.13316667  045.22363889 00709 11035 010 300212.898 IGE  UWPS 20  GS
6  51.57111111  046.03622222 00499 11050 010 300126.826 IOH  UWSS 12  GS
6  51.56277778  046.05450000 00499 10910 010 283306.869 IDK  UWSS 30  GS
6  54.57047222  055.84977778 00449 11030 010 300150.804 IPT  UWUU 14R GS
6  54.54572222  055.87344444 00449 10870 010 300330.820 INM  UWUU 32L GS
6  53.49866667  050.14044444 00476 11050 010 300061.307 IBE  UWWW 05  GS
6  53.51602778  050.17200000 00476 11190 010 270160.404 IWG  UWWW 15  GS
6  53.50925000  050.16341667 00476 10970 010 270241.301 IFK  UWWW 23  GS
6  53.49675000  050.18352778 00476 11110 010 270340.428 IAZ  UWWW 33  GS
6  23.08736111  072.64361111 00213 11030 010 300224.504 IAHD VAAH 23  GS
6  19.86202778  075.40658333 01923 11010 010 300269.007 IAUR VAAU 27  GS
6  19.08755556  072.85255556 00012 10950 010 300088.856 IBOM VABB 09  GS
6  19.09463889  072.86308333 00050 11010 010 300133.902 IBBY VABB 14  GS
6  19.08781667  072.87293333 00016 11030 010 300269.456 ISCZ VABB 27  GS
6  22.34302778  073.23163889 00179 11050 010 300223.949 IVDD VABO 22  GS
6  23.28341389  077.33850833 01736 10990 010 300297.810 IBPH VABP 30  GS
6  21.75555556  072.19122222 00069 10990 010 300248.098 IBHR VABV 25  GS
6  21.52102222  080.28275278 00987 10830 010 300043.979 IGON VAGD 04  GS
6  22.72383333  075.80877778 01852 11090 010 300245.078 IIDR VAID 25  GS
6  21.08750000  079.04966667 01023 11030 010 300323.551 INGR VANP 32  GS
6  20.12200000  073.92452778 01935 11070 010 300263.900 IOZR VAOZ 27  GS
6  18.58285833  073.92767222 01943 10870 010 300273.842 IPUN VAPO 28  GS
6  22.31338889  070.78294444 00444 11090 010 300226.977 IRAJ VARK 23  GS
6  21.12232222  072.75143611 00043 10910 010 300222.805 ISUT VASU 22  GS
6  24.61979167  073.90437222 01710 10990 010 300261.550 IUDR VAUD 26  GS
6  07.17162778  079.87522500 00039 10990 010 300037.062 IKW  VCBI 04  GS
6  07.19180556  079.89044444 00039 11030 010 300217.248 IKE  VCBI 22  GS
6  06.29253333  081.13418056 00166 10950 010 300225.846 IME  VCRI 23  GS
6  11.55394444  104.85013889 00040 10970 010 300225.576 PNP  VDPP 23  GS
6  13.40462222  103.80612778 00059 10830 010 300048.305 IREP VDSR 05  GS
6  10.58250556  103.63710000 00005 10910 010 300207.784 IKOS VDSV 21  GS
6  25.43345278  081.74483889 00321 11030 010 300298.833 IABD VEAB 30  GS
6  23.89432778  091.24265000 00089 11030 010 300184.309 IAGE VEAT 18  GS
6  26.67138889  088.32638889 00414 10810 010 300002.007 IBGD VEBD 36  GS
6  25.70898056  091.98098333 02923 10890 010 320218.884 IBRP VEBI 22  GS
6  25.45050278  082.87212222 00285 10990 010 300273.136 IVNS VEBN 27  GS
6  20.25950000  085.80758333 00127 10910 010 300143.231 IBHR VEBS 14  GS
6  22.64494444  088.44780556 00048 10990 010 300006.198 ICAL VECC 01R GS
6  22.66777778  088.45041667 00040 11030 010 300185.920 IDUM VECC 19L GS
6  22.66208333  088.44536111 00048 11130 010 300186.169 IOKL VECC 19R GS
6  26.40340278  080.42494722 00406 10970 010 300268.628 IKNP VECX 27  GS
6  23.62955556  087.24119444 00313 11090 010 300158.368 IDPR VEDG 16  GS
6  26.09658056  091.58189444 00205 11030 010 325022.608 IGHT VEGT 02  GS
6  24.74146667  084.95762778 00400 10930 010 300283.723 IGYA VEGY 28  GS
6  24.75094444  093.89212778 02576 11030 010 350034.452 IIPH VEIM 04  GS
6  24.82486111  079.92172222 00729 11070 010 300193.416 IKJR VEKO 19  GS
6  23.84955556  092.61891667 01398 10830 010 350170.841 ILNP VELP 17  GS
6  27.47869444  095.01352778 00416 10950 010 300045.259 IDIB VEMN 05  GS
6  25.88567500  093.76535000 00490 10930 010 325118.222 IDMP VEMR 12  GS
6  25.59380556  085.09263889 00181 11030 010 315248.231 IPAT VEPT 25  GS
6  23.30913889  085.33050000 02126 11050 010 300311.448 IRAN VERC 31  GS
6  21.18416667  081.74769444 01053 11030 010 300238.894 IRAI VERP 24  GS
6  22.25569167  091.82234722 00014 11050 010 300228.170 ICG  VGEG 23  GS
6  23.85351944  090.39128333 00050 10950 010 300144.006 IDA  VGHS 14  GS
6  23.83460833  090.40631944 00050 10850 010 300324.091 DHA  VGHS 32  GS
6  24.96726667  091.85328333 00100 11150 010 300112.917 SYL  VGSY 11  GS
6  22.31285833  113.90043056 00017 11110 010 300070.792 IZSL VHHH 07L GS
6  22.29656667  113.90266389 00019 10930 010 300070.791 ISR  VHHH 07R GS
6  22.30549167  113.93036111 00019 10890 010 300250.802 IFL  VHHH 25L GS
6  22.32123056  113.92641389 00019 11090 010 300250.802 ITFR VHHH 25R GS
6  22.31906111  114.19817222 00015 11190 010 310000.000 KL   VHHX 13  GS
6  22.30670556  114.21214444 00015 10990 010 300314.438 IHK  VHHX 31  GS
6  27.14978056  077.95391944 00548 11030 010 300045.755 IAGR VIAG 05  GS
6  31.69922778  074.80373889 00770 10950 010 300337.649 IAMR VIAR 34  GS
6  30.67651111  076.77775000 01030 11030 010 300115.000 ICHD VICG 11  GS
6  30.18982778  078.17391389 01804 10890 010 300079.579 IDUN VIDN 08  GS
6  28.57158333  077.09133333 00738 10850 010 300091.477 IDIA VIDP 09  GS
6  28.56758333  077.08833333 00737 10950 010 300104.696 IDEL VIDP 10  GS
6  28.54402778  077.07483333 00742 11130 010 300103.722 IDMR VIDP 11  GS
6  28.56902778  077.11169444 00760 11050 010 300271.519 IDLH VIDP 27  GS
6  28.56047222  077.11913889 00783 11030 010 300284.735 IPLM VIDP 28  GS
6  28.54055556  077.09108333 00760 11090 010 300283.725 IDGM VIDP 29  GS
6  26.82475000  075.83033333 01258 10990 010 300263.983 IJIP VIJP 27  GS
6  26.76188889  080.89983333 00431 10990 010 300269.226 ILUC VILK 27  GS
6  19.91258333  102.17519444 00973 10870 010 300229.052 ILPB VLLB 23  GS
6  15.14119444  105.77461111 00347 10890 010 300147.130 IPKS VLPS 15  GS
6  17.99508333  102.55463889 00561 10990 010 300135.438 IVTN VLVT 13  GS
6  22.14111111  113.59555556 00013 10970 010 300341.485 MCN  VMMC 34  GS
6  12.95016667  077.68211111 02943 11050 010 300264.471 IBLR VOBG 27  GS
6  13.20822222  077.68963889 03018 10930 010 300090.516 IBAN VOBL 09  GS
6  13.20794444  077.72002778 02944 10830 010 300270.511 IDEV VOBL 27  GS
6  16.53400556  080.80746389 00116 10950 010 300257.689 IVJA VOBZ 26  GS
6  11.03816667  077.05288889 01305 10910 010 300225.499 ICMB VOCB 23  GS
6  10.14955556  076.38825000 00042 11110 010 300087.884 ICNB VOCI 09  GS
6  10.15047222  076.41313889 00040 11030 010 300267.543 ICIL VOCI 27  GS
6  11.13686111  075.94511111 00314 11070 010 300100.966 ICLB VOCL 10  GS
6  11.13472222  075.96569444 00336 10950 010 320280.994 ICAC VOCL 28  GS
6  15.38445000  073.84537222 00172 11030 010 310258.653 IDAB VOGO 26  GS
6  17.22752778  078.41602778 02014 10850 010 300089.164 IHBD VOHS 09R GS
6  17.22797222  078.44947222 02067 11090 010 300269.181 ISAM VOHS 27L GS
6  17.45408333  078.47438889 01761 11010 010 300268.922 IHYD VOHY 27  GS
6  09.83391667  078.09858333 00484 11050 010 300266.300 IMDR VOMD 27  GS
6  12.95971389  074.89304444 00331 11010 010 300238.228 IMNG VOML 24  GS
6  12.98641667  080.15544444 00044 11030 010 300068.690 IMAS VOMM 07  GS
6  12.99591667  080.18161111 00052 10970 010 300248.961 ICHN VOMM 25  GS
6  13.63480556  079.55097222 00371 11130 010 320261.143 ITPY VOTP 26  GS
6  10.76575000  078.72611111 00340 11090 010 300265.338 ITCY VOTR 27  GS
6  08.47352778  076.92683333 00030 10990 010 300316.064 ITDM VOTV 32  GS
6  17.72331667  083.24471667 00013 11110 010 300275.369 IVSA VOVZ 28  GS
6  04.18294444  073.53019444 00028 10870 010 300359.108 IML  VRMM 36  GS
6  13.89902222  100.59833889 00049 10970 010 300028.569 IBKD VTBD 03L GS
6  13.92256667  100.61318056 00012 11030 010 300208.540 IDMG VTBD 21L GS
6  13.92319444  100.61188889 00012 10930 010 300208.540 IBKK VTBD 21R GS
6  14.10958889  099.92294167 00032 10990 010 300209.403 IKPS VTBK 21  GS
6  13.67438889  100.73433333 00005 10910 010 300014.313 ISWS VTBS 01L GS
6  13.65927778  100.75363889 00005 11010 010 300014.316 ISES VTBS 01R GS
6  13.68861111  100.76136111 00005 11050 010 300194.325 ISEN VTBS 19L GS
6  13.70108333  100.74136111 00005 10950 010 300194.326 ISWN VTBS 19R GS
6  12.69175278  101.00708889 00042 11110 010 300184.603 IBUT VTBU 18  GS
6  18.75600556  098.96171944 01049 10990 010 300000.140 ICMA VTCC 36  GS
6  18.80242222  100.78002222 00685 11030 010 340020.589 INAN VTCN 02  GS
6  19.94238889  099.87850000 01327 10950 010 300028.867 ICTR VTCT 03  GS
6  16.66915556  101.19622778 00447 10910 010 300000.049 IPCB VTPB 36  GS
6  15.28766667  100.29752500 00103 10870 010 300181.267 ITKL VTPI 18  GS
6  17.23085278  099.81724444 00179 10950 010 300001.116 ISKT VTPO 36  GS
6  16.77496389  100.28656389 00145 11010 010 300324.075 IPSL VTPP 32  GS
6  09.13937778  099.14374167 00020 10950 010 300223.971 ISTN VTSB 22  GS
6  06.51048889  101.74054444 00018 11010 010 300023.302 INTW VTSC 02  GS
6  10.71369722  099.36828889 00018 10990 010 300239.898 ICPN VTSE 24  GS
6  08.54592222  099.94649722 00013 10970 010 300185.936 INKS VTSF 19  GS
6  08.08861111  098.99627778 00050 11010 010 320320.800 IKBI VTSG 32  GS
6  08.11340833  098.32839167 00082 10990 010 320266.000 IPKT VTSP 27  GS
6  09.77226111  098.58191111 00057 11050 010 300023.586 IRAN VTSR 02  GS
6  06.93300833  100.40534444 00124 10990 010 300262.787 IHTY VTSS 26  GS
6  07.50855278  099.60963611 00067 11030 010 350080.852 ITRN VTST 08  GS
6  17.38241667  102.79887222 00579 11010 010 300297.169 IUDN VTUD 30  GS
6  17.20225278  104.12468889 00529 11030 010 300224.834 ISKN VTUI 23  GS
6  14.93889444  102.08945833 00686 10990 010 300242.092 IKRT VTUN 24  GS
6  15.22437222  103.24846944 00590 10930 010 300034.929 IBRM VTUO 04  GS
6  14.94534167  102.30724167 00765 10970 010 300061.182 INKR VTUQ 06  GS
6  15.25723611  104.87975833 00405 11010 010 300231.310 IUBL VTUU 23  GS
6  16.10993333  103.77237222 00451 10950 010 300002.457 IROT VTUV 36  GS
6  17.39013333  104.63721667 00587 10970 010 300144.985 INKP VTUW 15  GS
6  12.66780556  108.10919444 01713 10970 010 300090.985 IBM  VVBM 09  GS
6  15.39897222  108.71483333 00020 10850 010 300314.731 ICL  VVCA 32  GS
6  20.81269444  106.71252500 00008 11010 010 300072.226 ICB  VVCI 07  GS
6  11.98694444  109.21638889 00018 11070 010 350018.752 ICR  VVCR 02  GS
6  10.07924444  105.69946944 00010 10930 010 300059.858 ICT  VVCT 06  GS
6  17.51100000  106.60325000 00036 11030 010 300294.171 IDH  VVDH 29  GS
6  11.75277778  108.34944444 03048 11090 010 300086.965 ILK  VVDL 09  GS
6  16.03299444  108.20096667 00024 11050 010 300352.064 DAD  VVDN 35L GS
6  16.03205000  108.20308889 00029 11150 010 300352.063 IDR  VVDN 35R GS
6  21.22331944  105.79512222 00040 11050 010 300107.226 NB   VVNB 11L GS
6  21.22284722  105.78915833 00038 10830 010 300107.212 NBA  VVNB 11R GS
6  21.21643611  105.81886111 00039 11190 010 300287.227 INB  VVNB 29L GS
6  16.39898889  107.71383056 00013 10950 010 300273.198 PBA  VVPB 27  GS
6  13.94608333  109.04950000 00085 11010 010 300326.812 IPC  VVPC 33  GS
6  14.00366667  108.02313889 02407 10910 010 300270.946 IPK  VVPK 27  GS
6  10.17226944  103.98232500 00013 10810 010 300095.743 IPQ  VVPQ 10  GS
6  10.17013333  104.00390000 00023 10870 010 300275.748 IPH  VVPQ 28  GS
6  10.81380278  106.64635000 00019 11170 010 300068.952 ITS  VVTS 07R GS
6  10.82370000  106.66660278 00032 10830 010 300248.964 SGN  VVTS 25L GS
6  10.82486111  106.66012222 00032 11050 010 300248.974 HCM  VVTS 25R GS
6  19.89461111  105.47813889 00046 11130 010 300309.264 ITX  VVTX 31  GS
6  21.10861111  107.40805556 00023 10990 010 300025.788 IVD  VVVD 03  GS
6  18.74552778  105.66858333 00017 10830 010 300172.607 IVH  VVVH 17  GS
6  21.71761667  095.97599167 00301 11050 010 300170.581 IMIA VYMD 17  GS
6  19.63545833  096.19448611 00294 11010 010 300157.343 INPT VYNT 16  GS
6  16.92208333  096.14191667 00050 10990 010 300213.075 IYGN VYYY 21  GS
6 -05.09027778  119.54643889 00047 11050 010 300029.870 IUJP WAAA 03  GS
6 -05.05680556  119.54686111 00044 11130 010 290130.864 IUPG WAAA 13  GS
6 -05.07107778  119.55750833 00047 11010 010 300209.865 IMAK WAAA 21  GS
6 -01.18494444  136.09566667 00036 11050 010 300109.067 IBIK WABB 11  GS
6 -08.74908333  115.17816667 00012 11030 010 300267.678 IDPS WADD 27  GS
6 -08.75026111  116.26834444 00307 10990 010 300129.180 ILMB WADL 13  GS
6 -02.23100833  113.94583333 00082 11170 010 300338.637 IPLR WAGG 34  GS
6 -02.70912778  111.67589722 00087 11190 010 300312.745 IPKN WAGI 31  GS
6 -07.78722222  110.42416667 00374 10910 010 300088.073 IJOG WAHH 09  GS
6 -07.51533333  110.76541667 00392 11150 010 300257.278 ISLO WAHQ 26  GS
6 -02.58646389  140.52749722 00268 11030 010 300306.784 IJPA WAJJ 30  GS
6 -01.26599167  116.90263611 00012 11090 010 300247.027 IBPN WALL 25  GS
6  01.55857222  124.92773333 00270 11110 010 325181.814 IMNO WAMM 18  GS
6  01.53990556  124.92710833 00270 11050 010 325001.996 ITDO WAMM 36  GS
6 -03.44169167  114.75418611 00054 11070 010 300099.941 IBDM WAOO 10  GS
6 -03.71735833  128.08410000 00031 11110 010 300044.978 IAMN WAPP 04  GS
6  03.32036111  117.55852778 00023 10970 010 300058.089 ITRK WAQQ 06  GS
6 -07.93514444  112.71497222 01716 10970 010 300346.395 IABD WARA 35  GS
6 -07.37919444  112.77611667 00009 11010 010 300099.275 ISBY WARR 10  GS
6 -10.16869722  123.67937500 00335 11050 010 300256.705 IKPG WATT 25  GS
6 -04.52636944  136.87997222 00103 11070 010 300121.835 ITMK WAYY 12  GS
6  03.13350000  113.01658333 00082 10870 010 300167.611 ILU  WBGB 17  GS
6  01.49178056  110.36643889 00094 11030 010 300248.331 IKG  WBGG 25  GS
6  04.31352778  113.98411111 00105 11010 010 300024.825 IMR  WBGR 02  GS
6  02.26803611  111.97825000 00139 11050 010 300130.133 ISU  WBGS 13  GS
6  05.92131944  116.04331389 00025 10810 010 300022.782 IKKP WBKK 02  GS
6  05.94513333  116.05336944 00027 11110 010 300202.781 IKKD WBKK 20  GS
6  05.31075278  115.24461667 00157 11110 010 300145.809 ILB  WBKL 14  GS
6  05.90222222  118.05000000 00096 10930 010 300080.614 ISKN WBKS 08  GS
6  04.31727778  118.13052778 00087 11130 010 300238.185 ITWU WBKW 24  GS
6  04.93297222  114.92006944 00020 10890 010 320030.910 BE   WBSB 03  GS
6  04.95628611  114.93392778 00072 10970 010 300210.916 BI   WBSB 21  GS
6  00.45014444  101.44526111 00113 11110 010 300001.671 IPKU WIBB 36  GS
6  01.10894167  104.11045556 00128 11010 010 300041.518 IBTM WIDD 04  GS
6 -00.79611389  100.28389167 00018 11150 010 300335.209 IMKB WIEE 33  GS
6 -03.85946944  102.33321667 00050 11170 010 300133.318 IBKL WIGG 13  GS
6 -06.26406389  106.89945000 00084 11170 010 300245.260 IHAL WIHH 24  GS
6 -06.11874167  106.64089167 00029 11150 010 300068.157 ICHL WIII 07L GS
6 -06.14268056  106.64653611 00034 11050 010 300068.138 ICHR WIII 07R GS
6 -06.13239444  106.67231389 00027 11110 010 300248.152 ICGL WIII 25L GS
6 -06.10875278  106.66605833 00021 11090 010 300248.140 ICGR WIII 25R GS
6 -01.64269722  103.65120000 00092 10990 010 300309.541 IJMB WIJJ 31  GS
6 -02.75253889  107.75608611 00173 10950 010 300356.191 ITPN WIKT 36  GS
6  03.55216111  098.66684444 00090 11010 010 300046.306 IMDN WIMK 05  GS
6  03.62859167  098.85983611 00023 10930 010 300044.873 IDES WIMM 05  GS
6  03.64863889  098.87976667 00020 11090 010 300224.776 IDEL WIMM 23  GS
6 -00.14330556  109.40200000 00003 11130 010 300158.110 IPNK WIOO 15  GS
6 -02.90263889  104.70741667 00039 11050 010 300292.883 IPLB WIPP 29  GS
6  05.53230556  095.41963889 00065 11130 010 300168.327 IBAC WITT 17  GS
6  06.18105556  100.39200000 00012 11170 010 300042.299 IAS  WMKA 04  GS
6  06.16669444  102.28738889 00016 10930 010 300099.761 IKB  WMKC 10  GS
6  03.76560000  103.20948056 00058 10950 010 300003.061 IKN  WMKD 36  GS
6  04.53438889  103.42875000 00067 10870 010 300342.622 IKE  WMKE 34  GS
6  04.56316667  101.08963889 00141 11050 010 300041.136 IPO  WMKI 04  GS
6  01.65269444  103.66613889 00135 10990 010 300160.011 IJB  WMKJ 16  GS
6  02.77683333  101.70425000 00065 10850 010 300146.156 IEL  WMKK 14L GS
6  02.74044444  101.69855556 00079 11070 010 300146.174 IWR  WMKK 14R GS
6  02.73538889  101.67816667 00079 11010 010 300146.196 IWK  WMKK 15  GS
6  02.71500000  101.71575000 00082 11190 010 300326.180 IWL  WMKK 32L GS
6  02.75136111  101.72133333 00077 10910 010 300326.189 IER  WMKK 32R GS
6  02.71019444  101.69505556 00072 11150 010 300325.986 IWM  WMKK 33  GS
6  06.32196667  099.72460278 00021 11070 010 300034.154 ILK  WMKL 03  GS
6  02.26032222  102.24850278 00066 11170 010 300029.896 IKKM WMKM 03  GS
6  05.37257778  103.09188611 00066 10810 010 300044.357 IKTA WMKN 04  GS
6  05.28797222  100.27038889 00009 10990 010 300042.920 IPG  WMKP 04  GS
6  03.14222222  101.54111111 00071 11030 010 300149.427 ISB  WMSA 15  GS
6  01.34733889  103.90280833 00043 10930 010 300023.025 IPN  WSAP 02  GS
6  01.37424722  103.91424722 00065 11150 010 300203.021 IPS  WSAP 20  GS
6  01.41993889  103.87082500 00017 11030 010 350213.142 SEL  WSSL 21  GS
6  01.33113611  103.98715278 00014 10830 010 300022.892 ICE  WSSS 02C GS
6  01.35231944  103.97746111 00022 11090 010 300022.885 ICW  WSSS 02L GS
6  01.32475278  104.00201667 00016 11050 010 300022.882 ICX  WSSS 02R GS
6  01.35880556  103.99883056 00015 10970 010 300202.880 ICC  WSSS 20C GS
6  01.35246944  104.01371667 00016 10855 010 300202.880 ICZ  WSSS 20L GS
6  01.37377500  103.98674722 00013 10890 010 300202.879 ICH  WSSS 20R GS
6 -27.62444444  152.70833333 00087 11070 010 300158.841 IAM  YAMB 15  GS
6 -23.80361111  133.89527778 01789 10990 010 300120.394 IAS  YBAS 12  GS
6 -27.40087222  153.12104722 00012 10950 010 300027.083 IBA  YBBN 01R GS
6 -27.37780000  153.13423889 00011 11010 010 300206.887 IBS  YBBN 19L GS
6 -16.86916667  145.74361111 00047 10990 010 300156.880 ICS  YBCS 15  GS
6 -27.40403333  151.74016111 01334 11050 010 300145.347 IOK  YBOK 14  GS
6 -19.25520833  146.76460000 00065 10930 010 300024.024 ITL  YBTL 01  GS
6 -23.86694444  151.22055556 00059 11090 010 300110.174 IGL  YGLA 10  GS
6 -38.03060833  144.47080000 00069 10950 010 300187.560 IAV  YMAV 18  GS
6 -37.72982500  144.91054722 00239 10990 010 300268.040 IEN  YMEN 26  GS
6 -38.09588611  147.15913333 00014 10950 010 300233.737 IES  YMES 22  GS
6 -42.83018333  147.50591944 00012 10990 010 300135.112 IHB  YMHB 12  GS
6 -41.54890833  147.21639444 00545 10950 010 300327.352 ILT  YMLT 32L GS
6 -37.65666667  144.83388889 00434 10970 010 300171.417 IMS  YMML 16  GS
6 -37.66055556  144.84444444 00450 10930 010 300274.277 IMW  YMML 27  GS
6 -34.94370000  138.54180833 00071 10970 010 300230.032 IAD  YPAD 23  GS
6 -12.41694444  130.89222222 00126 10970 010 300289.029 IDN  YPDN 29  GS
6 -31.66500000  116.01277778 00149 11070 010 300173.534 IPE  YPEA 18L GS
6 -31.68111111  116.01750000 00150 11190 010 300353.344 IPC  YPEA 36R GS
6 -34.69722222  138.61583333 00067 11070 010 300188.404 IED  YPED 18  GS
6 -31.95609167  115.96176111 00067 11010 010 300013.892 IPN  YPPH 03  GS
6 -31.93138611  115.96931389 00045 10950 010 300193.877 IGD  YPPH 21  GS
6 -31.93361111  115.97694444 00110 10990 010 300238.601 IPH  YPPH 24  GS
6 -14.51500000  132.37000000 00443 11070 010 300138.998 ITN  YPTN 14  GS
6 -35.31205000  149.19629444 01870 10950 010 300360.000 ICB  YSCB 35  GS
6 -34.93722222  150.54833333 00400 10850 010 300224.311 INA  YSNW 21  GS
6 -33.60747778  150.78981667 00053 11190 010 300287.065 IRI  YSRI 28  GS
6 -33.94388889  151.16750000 00069 10990 010 300074.170 ISY  YSSY 07  GS
6 -33.95416667  151.19083333 00016 11090 010 300167.925 ISS  YSSY 16L GS
6 -33.93291389  151.17112778 00008 10950 010 300167.863 IKS  YSSY 16R GS
6 -33.93972222  151.18583333 00014 10970 010 300254.053 ISW  YSSY 25  GS
6 -33.96141944  151.18140000 00043 11010 010 300347.853 ISN  YSSY 34L GS
6 -33.96833333  151.19138889 00013 10930 010 300347.842 IKN  YSSY 34R GS
6 -31.08141111  150.85227222 01326 10990 010 300313.008 ITW  YSTW 30R GS
6 -35.16166667  147.47527778 00724 11110 010 300242.217 IWG  YSWG 23  GS
6 -32.79135000  151.82652500 00030 11050 010 300130.445 IWM  YWLM 12  GS
6  40.06177500  116.61867222 00115 10850 010 300353.129 INJ  ZBAA 01  GS
6  40.08673611  116.59377500 00115 10930 010 300173.128 IOR  ZBAA 18L GS
6  40.09925556  116.56881667 00135 11030 010 300173.101 ILG  ZBAA 18R GS
6  40.09042222  116.61418056 00115 10890 010 320173.130 ISZ  ZBAA 19  GS
6  40.07587222  116.57250278 00115 11170 010 300353.101 IDK  ZBAA 36L GS
6  40.05800833  116.59828056 00115 10990 010 300353.128 IQU  ZBAA 36R GS
